100
(-1.56566, 0, 3.42025) (1, 1, 1) (0, 0)
(-1.46465, 0, 3.42517) (1, 1, 1) (0, 0)
(-1.36364, 0, 3.39262) (1, 1, 1) (0, 0)
(-1.26263, 0, 3.32486) (1, 1, 1) (0, 0)
(-1.16162, 0, 3.22414) (1, 1, 1) (0, 0)
(-1.06061, 0, 3.09269) (1, 1, 1) (0, 0)
(-0.959596, 0, 2.93275) (1, 1, 1) (0, 0)
(-0.858586, 0, 2.74659) (1, 1, 1) (0, 0)
(-0.757576, 0, 2.53643) (1, 1, 1) (0, 0)
(-0.656566, 0, 2.30453) (1, 1, 1) (0, 0)
(-0.555556, 0, 2.05313) (1, 1, 1) (0, 0)
(-0.454545, 0, 1.78446) (1, 1, 1) (0, 0)
(-0.353536, 0, 1.50079) (1, 1, 1) (0, 0)
(-0.252525, 0, 1.20435) (1, 1, 1) (0, 0)
(-0.151515, 0, 0.897385) (1, 1, 1) (0, 0)
(-0.0505052, 0, 0.582142) (1, 1, 1) (0, 0)
(0.0505052, 0, 0.260865) (1, 1, 1) (0, 0)
(0.151515, 0, -0.0642012) (1, 1, 1) (0, 0)
(0.252525, 0, -0.390814) (1, 1, 1) (0, 0)
(0.353535, 0, -0.716725) (1, 1, 1) (0, 0)
(0.454545, 0, -1.03969) (1, 1, 1) (0, 0)
(0.555555, 0, -1.35747) (1, 1, 1) (0, 0)
(0.656566, 0, -1.66782) (1, 1, 1) (0, 0)
(0.757576, 0, -1.96849) (1, 1, 1) (0, 0)
(0.858586, 0, -2.25723) (1, 1, 1) (0, 0)
(0.959596, 0, -2.53181) (1, 1, 1) (0, 0)
(1.06061, 0, -2.78998) (1, 1, 1) (0, 0)
(1.16162, 0, -3.02949) (1, 1, 1) (0, 0)
(1.26263, 0, -3.24811) (1, 1, 1) (0, 0)
(1.36364, 0, -3.44357) (1, 1, 1) (0, 0)
(1.46465, 0, -3.61365) (1, 1, 1) (0, 0)
(1.56566, 0, -3.75609) (1, 1, 1) (0, 0)
(1.66667, 0, -3.86866) (1, 1, 1) (0, 0)
(1.76768, 0, -3.9491) (1, 1, 1) (0, 0)
(1.86869, 0, -3.99518) (1, 1, 1) (0, 0)
(1.9697, 0, -4.00464) (1, 1, 1) (0, 0)
(2.07071, 0, -3.97524) (1, 1, 1) (0, 0)
(2.17172, 0, -3.90475) (1, 1, 1) (0, 0)
(2.27273, 0, -3.7909) (1, 1, 1) (0, 0)
(2.37374, 0, -3.63147) (1, 1, 1) (0, 0)
(2.47475, 0, -3.4242) (1, 1, 1) (0, 0)
(2.57576, 0, -3.16685) (1, 1, 1) (0, 0)
(2.67677, 0, -2.85718) (1, 1, 1) (0, 0)
(2.77778, 0, -2.49294) (1, 1, 1) (0, 0)
(2.87879, 0, -2.07189) (1, 1, 1) (0, 0)
(2.9798, 0, -1.59178) (1, 1, 1) (0, 0)
(3.08081, 0, -1.05037) (1, 1, 1) (0, 0)
(3.18182, 0, -0.445403) (1, 1, 1) (0, 0)
(3.28283, 0, 0.225349) (1, 1, 1) (0, 0)
(3.38384, 0, 0.964138) (1, 1, 1) (0, 0)
(3.48485, 0, 1.7732) (1, 1, 1) (0, 0)
(3.58586, 0, 2.6548) (1, 1, 1) (0, 0)
(3.68687, 0, 3.61116) (1, 1, 1) (0, 0)
(3.78788, 0, 4.64454) (1, 1, 1) (0, 0)
(3.88889, 0, 5.75717) (1, 1, 1) (0, 0)
(3.9899, 0, 6.95131) (1, 1, 1) (0, 0)
(4.09091, 0, 8.22919) (1, 1, 1) (0, 0)
(4.19192, 0, 9.59308) (1, 1, 1) (0, 0)
(4.29293, 0, 11.0452) (1, 1, 1) (0, 0)
(4.39394, 0, 12.5878) (1, 1, 1) (0, 0)
(4.49495, 0, 14.2231) (1, 1, 1) (0, 0)
(4.59596, 0, 15.9534) (1, 1, 1) (0, 0)
(4.69697, 0, 17.7809) (1, 1, 1) (0, 0)
(4.79798, 0, 19.7079) (1, 1, 1) (0, 0)
(4.89899, 0, 21.7366) (1, 1, 1) (0, 0)
(5, 0, 23.8692) (1, 1, 1) (0, 0)
